Channel,Attribute,MonthStart,Platform,Media_source,Country,Value_p1,Value,Regs,Spends
fb,attr6,1/1/2020 0:00,app_android,source12,TH,224,13774,134,1024
fb,attr6,1/1/2020 0:00,app_android,source12,TR,18331,3213,14815,5817
fb,attr6,1/1/2020 0:00,app_android,source12,UA,14480,9718,10238,11112
fb,attr6,1/1/2020 0:00,app_android,source12,VN,35,4436,1155,1703
fb,attr6,1/1/2020 0:00,app_ios,source12,BR,107,3678,338,1807
fb,attr6,1/1/2020 0:00,app_ios,source12,BY,30,21,30,1069
fb,attr6,1/1/2020 0:00,app_ios,source12,EG,226,2914,1223,12153
fb,attr6,1/1/2020 0:00,app_ios,source12,KZ,697,563,526,2648
fb,attr6,1/1/2020 0:00,app_ios,source12,MX,86,105,104,1635
fb,attr6,1/1/2020 0:00,app_ios,source12,MY,352,2429,711,17200
fb,attr6,1/1/2020 0:00,app_ios,source12,TR,-109,-48,2188,1162
fb,attr6,1/1/2020 0:00,app_ios,source12,UA,137,3225,55,7071
fb,attr6,1/1/2020 0:00,app_ios,source12,VN,156,1704,17205,1941
fb,attr6,2/1/2020 0:00,app_android,source12,BR,4911,46588,180457,945104
fb,attr6,2/1/2020 0:00,app_android,source12,EG,7923,10064,14075,1842
fb,attr6,2/1/2020 0:00,app_android,source12,MX,800,1031,7718,9745
fb,attr6,2/1/2020 0:00,app_android,source12,MY,7190,2936,2653,2929
fb,attr6,2/1/2020 0:00,app_android,source12,TH,75,43,444,2488
fb,attr6,2/1/2020 0:00,app_android,source12,TR,236,4239,222,6308
fb,attr6,2/1/2020 0:00,app_android,source12,UA,434,1160,188,3412
fb,attr6,2/1/2020 0:00,app_android,source12,VN,6536,56045,56975,113222
fb,attr6,2/1/2020 0:00,app_android,source12,ZA,69,100,581,4248
fb,attr6,2/1/2020 0:00,app_ios,source12,MY,14012,6347,539,2511
fb,attr6,3/1/2020 0:00,app_android,source12,AE,-29,196,112,0
fb,attr6,3/1/2020 0:00,app_android,source12,BR,134253,29817,34625,6543
fb,attr6,3/1/2020 0:00,app_android,source12,EG,927,46161,62,6
fb,attr6,3/1/2020 0:00,app_android,source12,KE,606,4564,9840,67444
fb,attr6,3/1/2020 0:00,app_android,source12,MX,820,2930,5608,213
fb,attr6,3/1/2020 0:00,app_android,source12,MY,1042,42,183,4549
fb,attr6,3/1/2020 0:00,app_android,source12,NG,706,5856,8741,1
fb,attr6,3/1/2020 0:00,app_android,source12,SA,2079,422,143,0
fb,attr6,3/1/2020 0:00,app_android,source12,TH,591,8438,29276,305118
fb,attr6,3/1/2020 0:00,app_android,source12,VN,39450,41758,23178,19134
fb,attr6,3/1/2020 0:00,app_ios,source12,BR,12918,5182,4970,3025
fb,attr6,3/1/2020 0:00,app_ios,source12,MY,1037,2586,48,2276
fb,attr6,3/1/2020 0:00,app_ios,source12,VN,1,17265,62,6884
fb,attr6,4/1/2020 0:00,app_android,source12,AE,821,228,298,4299
fb,attr6,4/1/2020 0:00,app_android,source12,AR,19,8,8,7
fb,attr6,4/1/2020 0:00,app_android,source12,BD,198,1540,1111,159
fb,attr6,4/1/2020 0:00,app_android,source12,BR,256,4432,65,1257
fb,attr6,4/1/2020 0:00,app_android,source12,CL,0,0,24,5
fb,attr6,4/1/2020 0:00,app_android,source12,CO,28,53,32,18
fb,attr6,4/1/2020 0:00,app_android,source12,DZ,807,11141,57241,45890
fb,attr6,4/1/2020 0:00,app_android,source12,EG,5948,7100,3788,12775
fb,attr6,4/1/2020 0:00,app_android,source12,GH,0,168,16,5
fb,attr6,4/1/2020 0:00,app_android,source12,JO,40,10,2,1
fb,attr6,4/1/2020 0:00,app_android,source12,KE,3108,1185,240,26
fb,attr6,4/1/2020 0:00,app_android,source12,KR,0,1,1,1
fb,attr6,4/1/2020 0:00,app_android,source12,KZ,6,91,5,3
fb,attr6,4/1/2020 0:00,app_android,source12,MA,2074,5253,7860,11731
fb,attr6,4/1/2020 0:00,app_android,source12,MX,34045,8171,26847,2629
fb,attr6,4/1/2020 0:00,app_android,source12,MY,2617,3339,330,4734
fb,attr6,4/1/2020 0:00,app_android,source12,NG,239049,14960,16577,2355
fb,attr6,4/1/2020 0:00,app_android,source12,OM,28,4,48,622
fb,attr6,4/1/2020 0:00,app_android,source12,PE,70,42,24,7
fb,attr6,4/1/2020 0:00,app_android,source12,PH,0,0,53,132
fb,attr6,4/1/2020 0:00,app_android,source12,PK,167,2044,162,46
fb,attr6,4/1/2020 0:00,app_android,source12,QA,75,1599,4814,349
fb,attr6,4/1/2020 0:00,app_android,source12,SA,422,11098,422,8530
fb,attr6,4/1/2020 0:00,app_android,source12,SG,21,422,494,142
fb,attr6,4/1/2020 0:00,app_android,source12,TH,11479,3237,930,273
fb,attr6,4/1/2020 0:00,app_android,source12,TR,1427,87270,68,223
fb,attr6,4/1/2020 0:00,app_android,source12,UA,5,-125,17,49
fb,attr6,4/1/2020 0:00,app_android,source12,VN,2374,942,2187,15214
fb,attr6,4/1/2020 0:00,app_android,source12,ZA,0,0,7428,21
fb,attr6,4/1/2020 0:00,app_ios,source12,DZ,7,20,1434,10
fb,attr6,4/1/2020 0:00,app_ios,source12,EG,87,757,250,3543
fb,attr6,4/1/2020 0:00,app_ios,source12,KZ,0,0,39,90
fb,attr6,4/1/2020 0:00,app_ios,source12,MA,69,3250,119,1692
fb,attr6,4/1/2020 0:00,app_ios,source12,MX,7775,3901,3414,3116
fb,attr6,4/1/2020 0:00,app_ios,source12,MY,327,225,19,1170
fb,attr6,4/1/2020 0:00,app_ios,source12,PH,0,0,5,13
fb,attr6,4/1/2020 0:00,app_ios,source12,QA,0,0,180,3382
fb,attr6,4/1/2020 0:00,app_ios,source12,SG,0,0,57,8
fb,attr6,4/1/2020 0:00,app_ios,source12,TR,0,0,2,9
fb,attr6,4/1/2020 0:00,app_ios,source12,VN,1322,1468,1107,9523
fb,attr6,4/1/2020 0:00,mobile_web,source12,MY,0,0,3,612
fb,attr6,4/1/2020 0:00,mobile_web,source12,SG,0,0,7,0
fb,attr6,4/1/2020 0:00,mobile_web,source12,VN,105,51,106,5278
fb,attr6,5/1/2020 0:00,app_android,source12,AE,22,17,363,3167
fb,attr6,5/1/2020 0:00,app_android,source12,AR,18,792,7,18
fb,attr6,5/1/2020 0:00,app_android,source12,BD,4668,14097,668,14
fb,attr6,5/1/2020 0:00,app_android,source12,BR,435,326,216,476
fb,attr6,5/1/2020 0:00,app_android,source12,CL,0,0,167,191
fb,attr6,5/1/2020 0:00,app_android,source12,CO,162,760,26,52
fb,attr6,5/1/2020 0:00,app_android,source12,DZ,1633,24451,18944,2147
fb,attr6,5/1/2020 0:00,app_android,source12,EG,7669,4926822,6884,29335
fb,attr6,5/1/2020 0:00,app_android,source12,GH,28,79,202,1
fb,attr6,5/1/2020 0:00,app_android,source12,KE,27,4,11,25
fb,attr6,5/1/2020 0:00,app_android,source12,MA,322,4008,49920,53982
fb,attr6,5/1/2020 0:00,app_android,source12,MX,340,15547,964,19295
fb,attr6,5/1/2020 0:00,app_android,source12,MY,2995,69031,178,592
fb,attr6,5/1/2020 0:00,app_android,source12,NG,6327,4359,62,6729
fb,attr6,5/1/2020 0:00,app_android,source12,OM,0,0,3,3
fb,attr6,5/1/2020 0:00,app_android,source12,PE,48,134,490,1081
fb,attr6,5/1/2020 0:00,app_android,source12,PK,144,1527,10629,35
fb,attr6,5/1/2020 0:00,app_android,source12,SA,1560,1294,840,7447
fb,attr6,5/1/2020 0:00,app_android,source12,SG,220,52,186,6
fb,attr6,5/1/2020 0:00,app_android,source12,TH,173,343,16,1366
fb,attr6,5/1/2020 0:00,app_android,source12,TR,374,3151,488,4587
fb,attr6,5/1/2020 0:00,app_android,source12,TW,0,0,12,0
fb,attr6,5/1/2020 0:00,app_android,source12,UA,612,19,42,2
fb,attr6,5/1/2020 0:00,app_android,source12,VN,1745,3151,4297,23802
fb,attr6,5/1/2020 0:00,app_android,source12,ZA,675,163,110,2
fb,attr6,5/1/2020 0:00,app_ios,source12,EG,25,1229,145,2004
fb,attr6,5/1/2020 0:00,app_ios,source12,MX,170,166,120,1740
fb,attr6,5/1/2020 0:00,app_ios,source12,VN,489,363,489,3889
fb,attr6,5/1/2020 0:00,mobile_web,source12,EG,311,13566,36405,7542
fb,attr6,5/1/2020 0:00,mobile_web,source12,MX,0,0,24,2398
fb,attr6,5/1/2020 0:00,mobile_web,source12,VN,39,574,46,2553
fb,attr6,6/1/2020 0:00,app_android,source12,AE,80,1691,27,2405
fb,attr6,6/1/2020 0:00,app_android,source12,AR,83,297,67,32
fb,attr6,6/1/2020 0:00,app_android,source12,BD,14,6,27,2
fb,attr6,6/1/2020 0:00,app_android,source12,BR,237,5571,121,184
fb,attr6,6/1/2020 0:00,app_android,source12,CO,2074,75,45,5
fb,attr6,6/1/2020 0:00,app_android,source12,DZ,346,97,38,43
fb,attr6,6/1/2020 0:00,app_android,source12,EC,0,7,4,1
fb,attr6,6/1/2020 0:00,app_android,source12,EG,12588,152120,69048,302030
fb,attr6,6/1/2020 0:00,app_android,source12,GH,0,0,27,1
fb,attr6,6/1/2020 0:00,app_android,source12,JO,403,4110,17,8
fb,attr6,6/1/2020 0:00,app_android,source12,KE,-26,-14,12,4
fb,attr6,6/1/2020 0:00,app_android,source12,MA,11356,10961,820,67
fb,attr6,6/1/2020 0:00,app_android,source12,MX,1444,1361,4091,23260
fb,attr6,6/1/2020 0:00,app_android,source12,MY,4247,23351,7510,195067
fb,attr6,6/1/2020 0:00,app_android,source12,NG,236,173,67,65
fb,attr6,6/1/2020 0:00,app_android,source12,PE,3697,956,52,12
fb,attr6,6/1/2020 0:00,app_android,source12,PK,10444,1008,251,4
fb,attr6,6/1/2020 0:00,app_android,source12,SA,326,5347,1293,10704
fb,attr6,6/1/2020 0:00,app_android,source12,SG,27,18,8,7
fb,attr6,6/1/2020 0:00,app_android,source12,TH,330,305,30,1532
fb,attr6,6/1/2020 0:00,app_android,source12,TR,1076,197,107,96
fb,attr6,6/1/2020 0:00,app_android,source12,VN,2579,25676,428,10240
fb,attr6,6/1/2020 0:00,app_ios,source12,AE,17,106,235,46098
fb,attr6,6/1/2020 0:00,app_ios,source12,BR,233,1704,4,1
fb,attr6,6/1/2020 0:00,app_ios,source12,CO,748,144,9,2
fb,attr6,6/1/2020 0:00,app_ios,source12,EG,2452,11832,1227,58
fb,attr6,6/1/2020 0:00,app_ios,source12,MX,239,117,9,1
fb,attr6,6/1/2020 0:00,app_ios,source12,MY,66,185,28,0
fb,attr6,6/1/2020 0:00,app_ios,source12,SA,962,15553,75,2
fb,attr6,6/1/2020 0:00,app_ios,source12,TR,4412,1960,17,14
fb,attr6,6/1/2020 0:00,app_ios,source12,VN,133,1381,3705,63229
fb,attr6,6/1/2020 0:00,mobile_web,source12,AE,0,63,109,39643
fb,attr6,6/1/2020 0:00,mobile_web,source12,EG,207649,37630,3841,6402
fb,attr6,6/1/2020 0:00,mobile_web,source12,SA,189,753,1644,505737
fb,attr6,7/1/2020 0:00,app_android,source12,AE,529,1581,46,23620
fb,attr6,7/1/2020 0:00,app_android,source12,AZ,0,0,0,1
fb,attr6,7/1/2020 0:00,app_android,source12,BD,38,23,6,6
fb,attr6,7/1/2020 0:00,app_android,source12,BR,226,2216,575,955
fb,attr6,7/1/2020 0:00,app_android,source12,CL,0,0,0,2
fb,attr6,7/1/2020 0:00,app_android,source12,CO,0,-2,14,8
fb,attr6,7/1/2020 0:00,app_android,source12,DZ,657,393,25,34
fb,attr6,7/1/2020 0:00,app_android,source12,EG,103521,53622,3288,6273
fb,attr6,7/1/2020 0:00,app_android,source12,HK,0,0,1,2
fb,attr6,7/1/2020 0:00,app_android,source12,JO,232,630,27,21
fb,attr6,7/1/2020 0:00,app_android,source12,KE,-3,-43,4,1
fb,attr6,7/1/2020 0:00,app_android,source12,KR,0,0,17,9
fb,attr6,7/1/2020 0:00,app_android,source12,KZ,-1,0,1,1
fb,attr6,7/1/2020 0:00,app_android,source12,MA,62,3,10,40
fb,attr6,7/1/2020 0:00,app_android,source12,MX,237,18684,148,4321
fb,attr6,7/1/2020 0:00,app_android,source12,MY,12228,4438,306,6285
fb,attr6,7/1/2020 0:00,app_android,source12,NG,166,184,22,31
fb,attr6,7/1/2020 0:00,app_android,source12,PH,4,2,1,1
fb,attr6,7/1/2020 0:00,app_android,source12,PK,513,200,0,3
fb,attr6,7/1/2020 0:00,app_android,source12,PS,0,17,17,4
fb,attr6,7/1/2020 0:00,app_android,source12,SA,0,154,226,32214
fb,attr6,7/1/2020 0:00,app_android,source12,SG,78,39,8,8
fb,attr6,7/1/2020 0:00,app_android,source12,TH,-13,-407,8,110
fb,attr6,7/1/2020 0:00,app_android,source12,TR,0,0,1,11
fb,attr6,7/1/2020 0:00,app_android,source12,VN,219,-5547,1209,677
fb,attr6,7/1/2020 0:00,app_ios,source12,AE,1448,135,7,54
fb,attr6,7/1/2020 0:00,app_ios,source12,BR,166,225,38,26
fb,attr6,7/1/2020 0:00,app_ios,source12,EG,18032,23694,387,58
fb,attr6,7/1/2020 0:00,app_ios,source12,HK,0,0,0,1
fb,attr6,7/1/2020 0:00,app_ios,source12,JO,46017,8472,24,1
fb,attr6,7/1/2020 0:00,app_ios,source12,KZ,14,6,0,1
fb,attr6,7/1/2020 0:00,app_ios,source12,MA,0,0,1,3
fb,attr6,7/1/2020 0:00,app_ios,source12,MX,416,3572,19,21
fb,attr6,7/1/2020 0:00,app_ios,source12,MY,815,337,12,555
fb,attr6,7/1/2020 0:00,app_ios,source12,NG,0,0,2,2
fb,attr6,7/1/2020 0:00,app_ios,source12,PK,0,0,0,1
fb,attr6,7/1/2020 0:00,app_ios,source12,QA,-38,-19,2,1
fb,attr6,7/1/2020 0:00,app_ios,source12,SA,206,1774,21,1835
fb,attr6,7/1/2020 0:00,app_ios,source12,TH,60,439,4,4
fb,attr6,7/1/2020 0:00,app_ios,source12,TR,0,0,2,5
fb,attr6,7/1/2020 0:00,app_ios,source12,VN,-17457,-2456,135,8
fb,attr6,7/1/2020 0:00,desktop,source12,EG,1920,8192,5,1
fb,attr6,7/1/2020 0:00,mobile_web,source12,EG,2753,7079,6,15715
fb,attr6,7/1/2020 0:00,mobile_web,source12,SG,0,0,2,4
fb,attr6,8/1/2020 0:00,app_android,source12,AE,0,49,20,716
fb,attr6,8/1/2020 0:00,app_android,source12,AM,0,0,1,229
fb,attr6,8/1/2020 0:00,app_android,source12,BD,0,0,1,3
fb,attr6,8/1/2020 0:00,app_android,source12,BN,0,0,3,1
fb,attr6,8/1/2020 0:00,app_android,source12,BR,0,544,89,20
fb,attr6,8/1/2020 0:00,app_android,source12,CL,5,3,1,201
fb,attr6,8/1/2020 0:00,app_android,source12,CO,0,2,5,1220
fb,attr6,8/1/2020 0:00,app_android,source12,DZ,12,327,11,31
fb,attr6,8/1/2020 0:00,app_android,source12,EG,2279,642,190,6981
fb,attr6,8/1/2020 0:00,app_android,source12,GH,0,0,2,288
fb,attr6,8/1/2020 0:00,app_android,source12,HK,0,0,1,8
fb,attr6,8/1/2020 0:00,app_android,source12,KE,59,196,95,14011
fb,attr6,8/1/2020 0:00,app_android,source12,MA,130,184,188,3074
fb,attr6,8/1/2020 0:00,app_android,source12,MD,11,46,117,35330
fb,attr6,8/1/2020 0:00,app_android,source12,MX,560,3557,1761,62128
fb,attr6,8/1/2020 0:00,app_android,source12,MY,43,27,6,1884
fb,attr6,8/1/2020 0:00,app_android,source12,NG,103,622,626,84746
fb,attr6,8/1/2020 0:00,app_android,source12,PE,0,0,3,623
fb,attr6,8/1/2020 0:00,app_android,source12,PK,0,0,1,1
fb,attr6,8/1/2020 0:00,app_android,source12,SA,1331,1043,107,14
fb,attr6,8/1/2020 0:00,app_android,source12,SG,0,0,3,205
fb,attr6,8/1/2020 0:00,app_android,source12,TH,2,7,64,205
fb,attr6,8/1/2020 0:00,app_android,source12,UA,0,3,9,1856
fb,attr6,8/1/2020 0:00,app_android,source12,UG,0,0,0,102
fb,attr6,8/1/2020 0:00,app_android,source12,VN,2421,3147,361,5412
fb,attr6,8/1/2020 0:00,app_android,source12,ZA,14,8,2,6
fb,attr6,8/1/2020 0:00,app_ios,source12,AE,0,0,0,378
fb,attr6,8/1/2020 0:00,app_ios,source12,AM,11,6,1,93
fb,attr6,8/1/2020 0:00,app_ios,source12,EG,241,125,48,262
fb,attr6,8/1/2020 0:00,app_ios,source12,HK,19,369,3,107
fb,attr6,8/1/2020 0:00,app_ios,source12,MX,20,2363,43,211
fb,attr6,8/1/2020 0:00,app_ios,source12,MY,59,25,1,342
fb,attr6,8/1/2020 0:00,app_ios,source12,NG,0,0,21,53
fb,attr6,8/1/2020 0:00,app_ios,source12,PE,0,0,0,135
fb,attr6,8/1/2020 0:00,app_ios,source12,SA,360,140,42,4
fb,attr6,8/1/2020 0:00,app_ios,source12,UA,0,0,1,102
fb,attr6,8/1/2020 0:00,app_ios,source12,VN,5,47,7,191
fb,attr6,8/1/2020 0:00,desktop,source12,EG,0,0,0,4
fb,attr6,8/1/2020 0:00,mobile_web,source12,AE,0,0,1,808
fb,attr6,8/1/2020 0:00,mobile_web,source12,BN,0,0,0,2
fb,attr6,8/1/2020 0:00,mobile_web,source12,BR,0,0,0,4
fb,attr6,8/1/2020 0:00,mobile_web,source12,EG,569,929,253,33007
fb,attr6,8/1/2020 0:00,mobile_web,source12,KR,0,0,0,5
fb,attr6,8/1/2020 0:00,mobile_web,source12,LV,0,0,0,3
fb,attr6,8/1/2020 0:00,mobile_web,source12,MA,6,7,261,1852
fb,attr6,8/1/2020 0:00,mobile_web,source12,MX,1429,48,431,481
fb,attr6,8/1/2020 0:00,mobile_web,source12,MY,0,0,8,877
fb,attr6,8/1/2020 0:00,mobile_web,source12,NG,0,0,27,1
fb,attr6,8/1/2020 0:00,mobile_web,source12,NP,0,0,0,2
fb,attr6,8/1/2020 0:00,mobile_web,source12,PS,0,0,0,1
fb,attr6,8/1/2020 0:00,mobile_web,source12,SA,2,119,2,1506
fb,attr6,8/1/2020 0:00,mobile_web,source12,SG,0,0,23,95
fb,attr6,8/1/2020 0:00,mobile_web,source12,TW,0,0,9,55
fb,attr6,8/1/2020 0:00,mobile_web,source12,VN,6,2,14,1611
fb,attr6,9/1/2020 0:00,app_android,source12,AE,11,4,7,1102
fb,attr6,9/1/2020 0:00,app_android,source12,DZ,193,511,4746,12503
fb,attr6,9/1/2020 0:00,app_android,source12,EG,4697,4731,372,438
fb,attr6,9/1/2020 0:00,app_android,source12,MA,240,6941,450,321
fb,attr6,9/1/2020 0:00,app_android,source12,MX,13819,5005,7896,557
fb,attr6,9/1/2020 0:00,app_android,source12,MY,515,534,71,1015
fb,attr6,9/1/2020 0:00,app_android,source12,SA,55,11,19,708
fb,attr6,9/1/2020 0:00,app_android,source12,VN,440,263,132,117
fb,attr6,9/1/2020 0:00,app_ios,source12,MY,0,0,1,7
fb,attr6,9/1/2020 0:00,mobile_web,source12,AE,0,0,3,832
fb,attr6,9/1/2020 0:00,mobile_web,source12,CL,21,67,847,57117
fb,attr6,9/1/2020 0:00,mobile_web,source12,CO,92,3099,198,4850
fb,attr6,9/1/2020 0:00,mobile_web,source12,DZ,2897,3371,2151,2047
fb,attr6,9/1/2020 0:00,mobile_web,source12,EG,6,263,249,25629
fb,attr6,9/1/2020 0:00,mobile_web,source12,MA,60,436,4160,88385
fb,attr6,9/1/2020 0:00,mobile_web,source12,MX,521,443,7,9599
fb,attr6,9/1/2020 0:00,mobile_web,source12,MY,29,1239,51,8513
fb,attr6,9/1/2020 0:00,mobile_web,source12,SA,13,14,21,7004
fb,attr6,9/1/2020 0:00,mobile_web,source12,VN,580,358,236,14803
fb,attr6,10/1/2020 0:00,app_android,source12,MY,1006,17282,86,147
fb,attr6,10/1/2020 0:00,mobile_web,source12,DZ,0,0,28,702
fb,attr6,10/1/2020 0:00,mobile_web,source12,EG,17,370,3472,319428
fb,attr6,10/1/2020 0:00,mobile_web,source12,MA,3617,627,1981,3094
fb,attr6,10/1/2020 0:00,mobile_web,source12,MX,1091,569,147,10564
fb,attr6,10/1/2020 0:00,mobile_web,source12,MY,82,365,1089,132589
fb,attr6,10/1/2020 0:00,mobile_web,source12,TH,0,10,84,6346
fb,attr6,10/1/2020 0:00,mobile_web,source12,VN,154,1373,221,10143
fb,attr6,11/1/2020 0:00,app_android,source12,EG,433,5643,847,18
fb,attr6,11/1/2020 0:00,app_android,source12,MX,982,805,157,3
fb,attr6,11/1/2020 0:00,app_android,source12,MY,526,19730,491,9699
fb,attr6,11/1/2020 0:00,app_android,source12,VN,85,146,3105,94
fb,attr6,11/1/2020 0:00,app_ios,source12,MX,394,585,49,1
fb,attr6,11/1/2020 0:00,app_ios,source12,VN,294,2644,1523,51
fb,attr6,11/1/2020 0:00,mobile_web,source12,MA,0,0,4,449
fb,attr6,11/1/2020 0:00,mobile_web,source12,MX,164,109,211,18474
fb,attr6,11/1/2020 0:00,mobile_web,source12,MY,8229,3511,326,5910
fb,attr6,11/1/2020 0:00,mobile_web,source12,PK,0,0,81,1143
fb,attr6,11/1/2020 0:00,mobile_web,source12,VN,191,706,1482,120515
fb,attr6,12/1/2020 0:00,app_android,source12,MX,841,11947,139,418
fb,attr6,12/1/2020 0:00,app_android,source12,MY,8543,3662,209,518
fb,attr6,12/1/2020 0:00,mobile_web,source12,EG,52,21913,15,4225
fb,attr6,12/1/2020 0:00,mobile_web,source12,MX,123,4754,2294,351741
fb,attr6,12/1/2020 0:00,mobile_web,source12,MY,132,31,9,4394
fb,attr6,1/1/2021 0:00,app_android,source12,TH,1844,4148,2152,2971
fb,attr6,1/1/2021 0:00,mobile_web,source12,EG,110,63,326,13337
fb,attr6,1/1/2021 0:00,mobile_web,source12,MX,785,134,661,5183
fb,attr6,1/1/2021 0:00,mobile_web,source12,TH,758,148,418,12743
fb,attr6,2/1/2021 0:00,app_android,source12,AE,0,0,3,118
fb,attr6,2/1/2021 0:00,app_android,source12,DZ,0,0,12,1
fb,attr6,2/1/2021 0:00,app_android,source12,EG,909,512,188,1731
fb,attr6,2/1/2021 0:00,app_android,source12,MA,0,0,56,172
fb,attr6,2/1/2021 0:00,app_android,source12,MX,12198,4500,984,143
fb,attr6,2/1/2021 0:00,app_android,source12,MY,349,203,11,2008
fb,attr6,2/1/2021 0:00,app_android,source12,NG,47,16,5,1
fb,attr6,2/1/2021 0:00,app_android,source12,SA,11,5,11,13
fb,attr6,2/1/2021 0:00,app_android,source12,SG,299,50,63,3
fb,attr6,2/1/2021 0:00,app_android,source12,TH,10460,4007,1,808
fb,attr6,2/1/2021 0:00,app_android,source12,VN,514,260,8,1671
fb,attr6,2/1/2021 0:00,app_ios,source12,EG,0,0,5,6
fb,attr6,2/1/2021 0:00,app_ios,source12,MX,3,30,0,1
fb,attr6,2/1/2021 0:00,app_ios,source12,VN,0,0,1,319
fb,attr6,2/1/2021 0:00,mobile_web,source12,AE,0,0,5,956
fb,attr6,2/1/2021 0:00,mobile_web,source12,EG,20,127,254,11860
fb,attr6,2/1/2021 0:00,mobile_web,source12,HK,0,0,6,0
fb,attr6,2/1/2021 0:00,mobile_web,source12,MX,40,12,47,8150
fb,attr6,2/1/2021 0:00,mobile_web,source12,MY,15,76,397,840
fb,attr6,2/1/2021 0:00,mobile_web,source12,NP,0,0,1,3
fb,attr6,2/1/2021 0:00,mobile_web,source12,SA,11,6,21,2054
fb,attr6,2/1/2021 0:00,mobile_web,source12,SG,0,0,12,1
fb,attr6,2/1/2021 0:00,mobile_web,source12,TH,297,97,80,16284
fb,attr6,2/1/2021 0:00,mobile_web,source12,VN,4,148,6,2287
fb,attr6,2/1/2021 0:00,mobile_web,source12,ZA,0,0,3,1
fbin,attr1,9/1/2018 0:00,desktop,source12,CY,0,0,0,636
fbin,attr1,11/1/2018 0:00,desktop,source12,KR,0,0,0,215
fbin,attr1,11/1/2018 0:00,desktop,source12,RU,0,0,3,131
fbin,attr1,11/1/2018 0:00,mobile_web,source12,MY,0,0,1,8
fbin,attr1,11/1/2018 0:00,mobile_web,source12,SG,0,0,3,4
fbin,attr1,12/1/2018 0:00,desktop,source12,RU,0,0,0,39
fbin,attr1,12/1/2018 0:00,mobile_web,source12,CY,0,0,5,339
fbin,attr1,12/1/2018 0:00,mobile_web,source12,PH,0,0,0,6
fbin,attr1,12/1/2018 0:00,mobile_web,source12,RU,0,0,1,70
fbin,attr1,12/1/2018 0:00,mobile_web,source12,SG,0,0,0,6
fbin,attr1,2/1/2019 0:00,app_android,source12,VN,0,0,140,342
fbin,attr1,2/1/2019 0:00,app_ios,source12,VN,177,52,51,190
fbin,attr1,2/1/2019 0:00,desktop,source12,CY,0,0,1,8
fbin,attr1,2/1/2019 0:00,desktop,source12,RU,0,0,1,14
fbin,attr1,2/1/2019 0:00,desktop,source12,VN,0,0,10,19
fbin,attr1,2/1/2019 0:00,mobile_web,source12,VN,0,0,55,646
fbin,attr1,3/1/2019 0:00,app_android,source12,VN,0,0,2,77
fbin,attr1,3/1/2019 0:00,app_ios,source12,VN,0,0,2,87
fbin,attr1,3/1/2019 0:00,desktop,source12,CY,0,0,1,17
fbin,attr1,3/1/2019 0:00,desktop,source12,SG,0,0,5,25
fbin,attr1,3/1/2019 0:00,desktop,source12,VN,0,0,1,44
fbin,attr1,3/1/2019 0:00,mobile_web,source12,CY,0,0,1,55
fbin,attr1,3/1/2019 0:00,mobile_web,source12,QA,105,379,7,44
fbin,attr1,4/1/2019 0:00,app_android,source12,GE,0,0,4,1
fbin,attr1,4/1/2019 0:00,app_android,source12,NP,0,0,0,15
fbin,attr1,4/1/2019 0:00,app_android,source12,VN,0,0,2,486
fbin,attr1,4/1/2019 0:00,app_ios,source12,VN,0,0,1,247
fbin,attr1,4/1/2019 0:00,desktop,source12,CY,0,0,1,21
fbin,attr1,4/1/2019 0:00,desktop,source12,VN,30,16,1,134
fbin,attr1,4/1/2019 0:00,mobile_web,source12,HK,0,0,3,11
fbin,attr1,4/1/2019 0:00,mobile_web,source12,PH,0,0,16,225
fbin,attr1,5/1/2020 0:00,app_android,source12,AE,0,0,3,8
fbin,attr1,5/1/2020 0:00,app_android,source12,EG,79,7,87,21821
fbin,attr1,5/1/2020 0:00,app_android,source12,JO,574,196,35,266
fbin,attr1,5/1/2020 0:00,app_android,source12,KW,0,0,11,12
fbin,attr1,5/1/2020 0:00,app_android,source12,MA,0,0,5,353
fbin,attr1,5/1/2020 0:00,app_android,source12,PK,0,0,1,64
fbin,attr1,5/1/2020 0:00,app_android,source12,SA,201,51,6,32
fbin,attr1,5/1/2020 0:00,app_android,source12,TN,0,0,0,21
fbin,attr1,5/1/2020 0:00,app_ios,source12,EG,88,29,12,906
fbin,attr1,5/1/2020 0:00,app_ios,source12,JO,0,0,0,17
fbin,attr1,5/1/2020 0:00,app_ios,source12,KW,0,0,3,7
fbin,attr1,5/1/2020 0:00,app_ios,source12,TH,0,0,4,4548
fbin,attr1,5/1/2020 0:00,desktop,source12,EG,52,20,7,649
fbin,attr1,5/1/2020 0:00,desktop,source12,JO,0,0,0,5
fbin,attr1,5/1/2020 0:00,desktop,source12,TH,0,0,4,93
fbin,attr1,5/1/2020 0:00,desktop,source12,VN,0,0,0,20
fbin,attr1,6/1/2020 0:00,app_android,source12,AE,0,0,1,36
fbin,attr1,6/1/2020 0:00,app_android,source12,DZ,0,0,4,2091
fbin,attr1,6/1/2020 0:00,app_android,source12,EG,11,6,49,9603
fbin,attr1,6/1/2020 0:00,app_android,source12,JO,0,0,1,262
fbin,attr1,6/1/2020 0:00,app_android,source12,MA,0,0,5,1407
fbin,attr1,6/1/2020 0:00,app_android,source12,TR,0,0,1,260
fbin,attr1,6/1/2020 0:00,app_ios,source12,EG,67,36,5,1415
